Wavelength,IR,Red,Orange,Yellow,Green,Blue,Pink,UV
578.565,98.15,205.68,2916.99,16238.25,2572.21,37.98,4298.04,146
578.766,482.88,402.97,3544.38,16948.5,2505.13,59.68,4507.17,98.65
578.968,362.53,280.65,3289.87,18059.27,2617.59,41.92,4627.52,128.24
579.17,252.04,253.03,3240.55,18027.7,2363.08,-27.13,4424.31,17.76
579.372,459.2,282.62,3504.92,18274.32,2341.38,91.25,4708.41,100.62
579.573,401.99,326.03,3643.03,19757.96,2443.97,148.46,4858.35,106.54
579.775,518.39,333.92,3759.43,20286.71,2382.81,156.36,4927.41,102.59
579.977,561.79,284.6,3921.21,19446.24,2378.87,43.9,4897.81,106.54
580.178,376.34,278.68,3544.38,20594.49,2355.19,73.49,4941.22,67.08
580.38,514.44,367.46,3897.53,21577.01,2296,41.92,5012.24,147.97
580.581,198.77,314.19,3623.3,22397.75,2240.76,61.65,5122.73,110.48
580.783,330.96,341.81,3603.57,22456.94,2187.49,-52.78,5245.05,65.11
580.985,261.91,318.14,3621.32,23705.81,2027.68,10.36,5126.67,126.27
581.186,508.52,373.38,3739.7,25301.91,2209.19,12.33,5393.02,110.48
581.388,151.42,260.92,3274.09,24869.84,1962.58,75.46,5270.7,84.84
581.589,332.93,343.78,3783.1,25315.72,2088.85,10.36,5258.86,100.62
581.791,601.25,401,3958.7,26264.7,2080.95,79.41,5521.26,157.83
581.992,439.47,404.95,3763.37,26653.37,2069.12,16.28,5466.02,120.35
582.194,327.01,341.81,3723.92,27525.41,1931.01,53.76,5540.99,76.94
582.395,175.1,203.71,3546.35,27815.43,1988.23,97.17,5602.15,76.94
582.597,9.37,276.7,3540.43,27683.25,1877.74,32.06,5576.5,5.92
582.798,285.58,391.13,4108.64,29360.24,1929.04,-82.37,5694.88,124.29
582.999,370.42,353.65,4165.85,29666.05,1848.15,51.79,5832.98,94.7
583.201,587.44,472.02,4702.49,30571.62,1925.09,57.71,6107.22,171.65
583.402,656.49,422.7,4712.36,31642.93,1907.34,122.82,6134.84,124.29
583.604,415.8,389.16,4724.19,33148.28,1757.39,20.22,6184.17,104.57
583.805,25.15,328,4447.98,32361.08,1783.04,85.33,6038.17,100.62
584.006,206.66,296.43,4639.36,33100.93,1816.58,65.6,6276.89,73
584.208,216.53,371.41,5069.46,34426.74,1757.39,28.11,6292.68,53.27
584.409,474.98,509.51,5298.32,35561.18,1767.26,69.55,6428.81,147.97
584.61,66.59,341.81,5249,36157,1798.82,65.6,6385.41,201.24
584.811,415.8,533.19,5738.28,37873.46,1532.48,34.03,6651.75,128.24
585.013,238.23,367.46,5732.36,37727.46,1567.99,75.46,6448.54,86.81
585.214,508.52,531.21,6748.43,39132.19,1668.61,77.44,6795.78,96.67
585.415,782.76,612.1,7091.72,40921.64,1666.64,-1.48,7056.2,151.92
585.616,263.88,527.27,6616.24,41034.1,1540.37,59.68,6920.07,82.86
585.818,244.15,481.89,6770.13,41387.26,1473.29,39.95,6920.07,157.83
586.019,435.53,635.78,7245.61,42809.74,1566.02,53.76,7263.36,80.89
586.22,587.44,685.1,7654,43725.18,1518.67,34.03,7365.95,240.7
586.421,344.77,466.11,7344.25,44206.58,1489.07,57.71,7196.28,102.59
586.622,334.91,485.84,7616.52,44443.33,1421.99,73.49,7259.42,201.24
586.823,214.56,468.08,7460.66,45536.34,1423.97,-19.24,7456.71,25.65
587.024,115.91,458.21,7409.36,46593.83,1364.78,53.76,7431.06,86.81
587.225,674.25,698.91,7669.79,47091.01,1317.43,122.82,7632.3,74.97
587.427,433.55,578.56,7545.49,48937.68,1420.02,8.38,7689.52,120.35
587.628,137.61,406.92,7196.28,49951.77,1327.29,114.92,7646.11,27.62
587.829,411.85,633.81,7671.76,51985.87,1396.35,14.3,7721.08,146
588.03,192.85,614.08,7448.82,51539.98,1220.75,14.3,7908.51,61.16
588.231,603.23,647.62,7851.3,52960.5,1350.97,128.73,8044.64,74.97
588.432,356.61,562.78,7373.85,54471.76,1189.19,63.63,7951.92,71.03
588.633,315.18,647.62,7421.2,55136.64,1240.48,53.76,8320.86,142.05
588.834,246.12,649.59,7500.11,55424.69,1185.24,69.55,8382.02,146
589.034,476.96,675.24,7776.33,56484.16,1199.05,37.98,8332.69,183.48
589.235,291.5,779.8,7535.63,57340.41,1228.65,-31.07,8642.44,71.03
589.436,317.15,696.94,7336.36,57516,1124.08,43.9,8453.04,136.13
589.637,427.63,760.07,7683.6,58758.95,1165.51,89.28,9009.41,65.11
589.838,376.34,799.53,7750.68,58981.89,1114.22,73.49,8825.93,146
590.039,287.56,687.07,7786.19,59232.46,1189.19,6.41,8857.49,102.59
590.24,273.74,821.23,7689.52,59705.96,1120.13,79.41,8881.17,124.29
590.441,411.85,673.26,8113.7,59648.75,1092.51,77.44,8845.66,122.32
590.641,167.21,673.26,8524.07,59705.96,1163.54,166.22,9052.81,193.35
590.842,216.53,728.51,8364.26,59705.96,1122.11,28.11,9104.11,43.4
591.043,366.47,965.26,8772.66,59705.96,1155.65,41.92,9131.73,112.46
591.244,405.93,921.85,8981.79,59705.96,1035.3,150.44,9423.73,136.13
591.445,380.28,902.12,9106.08,59705.96,1037.27,34.03,9619.05,130.21
591.645,56.72,760.07,8889.06,59705.96,1033.32,-23.18,9473.05,35.51
591.846,409.88,917.91,9705.86,59705.96,991.89,168.19,9739.4,67.08
592.047,709.76,1063.91,10737.7,59705.96,985.97,83.36,9824.23,213.08
592.247,192.85,848.86,9938.66,59705.96,1043.19,4.44,9705.86,122.32
592.448,368.45,953.42,10948.81,59705.96,911,-31.07,10013.63,78.92
592.649,-22.2,842.94,10824.51,59705.96,853.79,0.49,10007.72,11.84
592.849,238.23,870.56,11110.59,59358.73,847.87,24.17,10001.8,94.7
593.05,526.28,990.91,12028,59705.96,889.3,45.87,10029.42,80.89
593.251,547.98,1057.99,12280.54,59285.73,909.03,136.63,10068.88,122.32
593.451,295.45,967.23,12513.34,58711.6,895.22,32.06,10226.71,29.59
593.652,609.14,1077.72,13195.98,58342.66,834.06,95.19,10242.49,74.97
593.852,332.93,941.58,12598.18,57527.84,982.03,51.79,10508.84,80.89
594.053,413.82,1061.93,13079.58,57131.28,942.57,57.71,10597.62,122.32
594.253,587.44,1182.28,13008.55,55215.56,794.6,130.71,10873.83,165.73
594.454,271.77,1121.12,13294.63,54162.01,820.25,36.01,10676.54,92.73
594.654,250.07,1026.42,12890.17,52041.11,768.95,28.11,10940.91,71.03
594.855,108.02,1162.55,13034.2,51470.93,761.06,18.25,10899.48,67.08
595.055,216.53,1089.55,13038.14,50235.87,788.68,16.28,11086.91,-7.89
595.256,94.21,1176.36,12927.66,48499.69,717.66,-100.13,11501.23,69.05
595.456,271.77,1344.06,12840.85,47298.17,774.87,57.71,11303.93,57.22
595.657,547.98,1497.95,13405.11,46443.89,879.44,85.33,11408.5,96.67
595.857,405.93,1430.87,13042.09,45573.82,839.98,47.84,11497.28,74.97
596.057,421.71,1399.3,12929.63,43863.29,794.6,43.9,11702.47,112.46
596.258,644.66,1576.87,12574.5,43326.65,707.79,36.01,11779.41,144.02
596.458,315.18,1513.73,12444.29,42754.5,723.57,16.28,11416.39,94.7
596.658,208.64,1503.87,12379.18,42231.67,757.11,-5.43,12012.22,35.51
596.859,398.04,1655.79,12706.69,41363.58,709.76,-3.45,12029.97,126.27
597.059,370.42,1588.71,13113.12,41426.71,670.3,57.71,12400.89,173.62
597.259,358.58,1638.03,12864.53,40112.74,619.01,65.6,12146.38,110.48
597.46,396.07,1610.41,13320.27,40351.46,630.85,87.3,12174,76.94
597.66,145.5,1630.14,13172.3,38496.9,727.52,36.01,12164.13,82.86
597.86,571.66,1764.3,14133.12,37727.46,790.65,132.68,12233.19,120.35
598.06,139.59,1659.73,14060.13,36638.4,672.28,79.41,12300.27,96.67
598.261,153.4,1649.87,13864.8,35689.42,595.33,-7.4,12341.7,73
598.461,151.42,1557.14,14073.94,34726.62,711.74,-3.45,12615.94,108.51
598.661,200.75,1736.68,15017,34564.84,601.25,97.17,12615.94,7.89
598.861,374.36,1681.43,15762.77,35237.62,565.74,45.87,13249.25,71.03
599.061,173.13,1782.05,16514.46,33860.51,546.01,8.38,12888.2,102.59
599.261,133.67,1758.38,16907.07,33051.6,559.82,24.17,13387.35,55.24
599.462,364.5,1825.46,17425.95,32041.46,617.04,34.03,13310.41,112.46
599.662,271.77,1817.57,17968.51,31901.38,557.85,-7.4,13144.68,120.35
599.862,378.31,1841.24,18515.01,31929,595.33,69.55,13580.7,128.24
600.062,459.2,2119.43,18791.22,32112.49,660.44,0.49,13493.89,69.05
600.262,707.79,2454.83,20472.17,31952.68,589.41,146.49,14206.12,219
600.462,301.37,2180.59,20051.93,31060.91,605.2,63.63,13661.59,106.54
600.662,536.15,2338.42,20710.89,31398.28,567.71,28.11,14107.48,153.89
600.862,305.31,2287.13,21582.93,29766.67,504.58,14.3,13927.94,110.48
601.062,672.28,2466.66,23015.28,30382.22,603.23,-23.18,14429.06,136.13
601.262,394.09,2543.61,23137.6,29261.59,540.09,6.41,14050.26,155.86
601.462,419.74,2713.28,23705.81,28713.12,547.98,43.9,14168.64,106.54
601.662,143.53,2488.36,24867.87,28174.51,557.85,-1.48,14407.36,78.92
601.862,263.88,2806.01,24964.54,27706.92,585.47,89.28,14318.58,104.57
602.062,344.77,2955.95,25380.83,27738.49,607.17,118.87,14762.49,134.16
602.261,175.1,2914.52,24467.36,26404.78,524.31,49.82,14588.87,92.73
602.461,336.88,3291.35,25631.39,26225.25,567.71,61.65,15054.48,126.27
602.661,364.5,3249.92,24956.65,24936.92,516.42,2.47,14490.23,88.78
602.861,106.05,3358.43,25412.4,24790.92,585.47,20.22,14916.38,47.35
603.061,465.12,3291.35,25118.43,24913.24,482.88,43.9,15141.29,171.65
603.261,111.96,3435.37,24891.54,23808.4,496.69,55.74,15267.56,37.49
603.46,323.07,3612.94,25595.88,23417.76,490.77,41.92,15547.72,167.7
603.66,415.8,3603.07,25972.71,23433.54,528.25,36.01,15731.2,153.89
603.86,303.34,3654.37,25710.31,22070.24,384.23,57.71,15727.26,108.51
604.06,431.58,3802.34,26041.76,20876.62,478.93,22.2,15887.06,147.97
604.259,143.53,3660.29,25284.16,19921.72,455.25,63.63,15571.39,108.51
604.459,380.28,3895.07,26079.25,20168.33,510.5,59.68,16074.49,110.48
604.659,54.75,3843.77,25730.04,19004.3,309.26,2.47,15926.52,94.7
604.859,165.23,3814.18,27347.85,18297.99,370.42,39.95,15912.71,112.46
605.058,362.53,3855.61,28354.04,18065.18,469.07,-5.43,16453.3,100.62
605.258,40.94,3753.02,28081.78,16932.72,461.17,-27.13,16062.65,57.22
605.458,-22.2,3808.26,28695.36,16048.84,362.53,14.3,16366.49,57.22
605.657,246.12,4050.93,30234.25,16058.71,392.12,-11.34,16780.8,37.49
605.857,636.76,4303.47,31043.15,15926.52,423.69,114.92,16794.61,86.81
606.056,514.44,4187.06,31881.65,15715.42,378.31,47.84,16812.37,132.19
606.256,273.74,4131.82,32088.81,15662.15,405.93,65.6,16774.88,55.24
606.455,321.1,4254.14,32801.04,14458.66,407.9,18.25,16922.85,86.81
606.655,269.8,4469.19,34075.56,13695.13,338.85,81.38,17019.53,49.32
606.855,386.2,4670.43,35537.5,13458.38,401.99,105.06,17404.25,92.73
607.054,202.72,4664.51,36742.97,12805.34,336.88,59.68,17291.79,69.05
607.254,484.85,4928.89,37397.98,11988.54,374.36,63.63,17047.15,151.92
607.453,508.52,5495.12,40008.17,11911.6,528.25,114.92,17650.87,96.67
607.653,609.14,5420.15,40791.43,12055.62,360.55,12.33,17615.36,173.62
607.852,384.23,5682.55,41864.71,10998.13,467.09,118.87,17761.35,69.05
608.051,398.04,5846.3,44165.15,10339.17,330.96,22.2,18177.64,21.7
608.251,224.42,6242.86,45869.76,9626.94,382.26,43.9,18307.86,67.08
608.45,240.2,6142.24,46349.19,9664.42,281.64,-5.43,17903.4,63.13
608.65,368.45,6945.23,49326.35,9948.53,334.91,18.25,18386.77,92.73
608.849,808.41,7022.17,50103.68,8748.98,427.63,197.79,18463.72,167.7
609.048,398.04,7138.57,51399.9,8245.88,400.01,81.38,18021.78,175.59
609.248,370.42,7487.78,53680.62,8210.37,319.12,85.33,18386.77,71.03
609.447,536.15,7894.21,55541.09,8437.26,307.28,47.84,18250.64,167.7
609.646,-79.41,7700.86,56588.72,6811.56,295.45,24.17,18662.98,69.05
609.846,607.17,7951.42,57924.4,7431.06,317.15,79.41,18799.12,67.08
610.045,181.02,8022.45,58575.47,6963.48,220.48,16.28,18791.22,35.51
610.244,415.8,8361.79,58607.04,6866.8,291.5,124.79,18710.33,187.43
610.443,356.61,8130.96,58441.31,6024.36,293.47,63.63,18704.42,157.83
610.643,542.06,8274.98,59713.85,6265.06,275.72,71.52,18935.25,144.02
610.842,451.31,8444.66,59751.34,6026.33,301.37,55.74,19357.46,161.78
611.041,569.69,8330.23,59650.72,6720.8,364.5,75.46,19558.7,165.73
611.24,421.71,8373.63,59035.16,5132.59,400.01,45.87,19164.11,120.35
611.439,348.72,8344.04,58644.52,5225.32,269.8,110.98,19246.97,167.7
611.638,405.93,8472.28,58616.9,5460.1,328.99,36.01,19170.03,90.76
611.838,478.93,8821.49,59094.35,5442.34,261.91,166.22,19227.24,102.59
612.037,486.82,8701.14,58474.85,4795.22,277.69,53.76,19592.24,49.32
612.236,362.53,8987.21,57401.57,4515.06,334.91,37.98,20046.01,39.46
612.435,111.96,8924.08,55829.14,4102.72,206.66,-27.13,19598.16,31.57
612.634,413.82,9214.1,56316.46,4876.11,244.15,69.55,19858.58,110.48
612.833,449.34,9762.58,56318.43,3745.62,305.31,67.57,20010.5,33.54
613.032,62.64,9513.99,54008.12,3607.51,273.74,57.71,19951.31,74.97
613.231,214.56,10240.03,54035.75,3952.78,192.85,18.25,20351.82,25.65
613.43,348.72,10587.27,52887.5,4355.26,285.58,37.98,20760.21,108.51
613.629,177.07,10760.88,50798.16,3499,254.02,34.03,20436.65,222.94
613.828,336.88,11496.79,50733.05,3441.79,354.64,77.44,20539.25,82.86
614.027,202.72,11956.48,48969.25,3696.29,299.39,75.46,20430.73,102.59
614.226,214.56,12232.69,47266.6,3688.4,327.01,-38.97,20639.87,86.81
614.425,759.09,13333.59,47225.17,3463.49,309.26,109,20835.19,167.7
614.624,295.45,13692.67,45506.74,2940.66,218.5,-15.29,20484,74.97
614.822,125.77,13775.53,44178.96,3388.52,190.88,69.55,20744.43,126.27
615.021,-12.33,14610.08,42997.17,2210.67,246.12,-9.37,21093.64,17.76
615.22,447.36,14937.59,41925.87,2842.01,283.61,39.95,21020.64,92.73
615.419,403.96,15598.52,40377.11,2899.23,238.23,81.38,21275.15,169.67
615.618,204.69,16302.86,38887.55,2826.23,224.42,39.95,21391.55,51.3
615.817,214.56,17078.22,38005.64,2865.69,214.56,6.41,20989.07,88.78
616.015,516.42,17561.59,36527.92,2769.02,123.8,69.55,21251.48,157.83
616.214,315.18,17429.41,34890.38,2441.51,171.15,16.28,21060.1,45.38
616.413,257.96,17926.59,33280.46,2550.02,159.31,87.3,21464.55,106.54
616.612,60.67,17835.83,31713.95,2378.37,157.34,-3.45,21083.78,63.13
616.81,163.26,18406.01,31060.91,2145.57,190.88,18.25,21707.22,51.3
617.009,315.18,18374.44,29255.67,2366.54,181.02,53.76,21776.28,124.29
617.208,88.29,18731.54,28421.12,2336.94,259.93,28.11,21592.79,61.16
617.407,109.99,18585.55,27600.38,2133.73,257.96,-31.07,21653.95,55.24
617.605,113.94,19053.13,26671.13,2056.79,115.91,73.49,21995.27,116.4
617.804,181.02,19136,24743.57,1893.03,163.26,28.11,21991.33,31.57
618.002,802.49,19408.26,24897.46,2477.02,210.61,140.57,22011.06,215.05
618.201,13.32,19280.02,22768.66,1676.01,194.83,57.71,22364.21,80.89
618.4,210.61,19522.69,22097.86,1823.98,196.8,-35.02,22656.21,65.11
618.598,611.12,20280.3,22074.19,1922.63,169.18,154.38,22652.26,100.62
618.797,171.15,20171.79,20416.92,1920.65,165.23,69.55,22287.27,96.67
618.995,520.36,20449.97,20280.79,2378.37,287.56,65.6,22435.24,142.05
619.194,70.53,20272.41,18805.04,1401.77,161.29,-15.29,22581.23,11.84
619.392,121.83,20617.67,18078.99,1470.82,151.42,-1.48,22675.93,74.97
619.591,283.61,20515.08,17767.27,1942.36,145.5,45.87,22417.48,76.94
619.789,315.18,21420.65,16911.02,2064.68,214.56,89.28,22332.64,47.35
619.988,542.06,21992.81,16512.48,1307.07,184.96,63.63,22869.28,120.35
620.186,273.74,23016.76,15892.98,1393.88,157.34,118.87,23025.14,126.27
620.385,500.63,23845.39,15865.36,2179.11,163.26,128.73,22954.12,149.94
620.583,230.34,24591.16,14987.4,1664.17,94.21,14.3,23072.49,53.27
620.782,431.58,25701.92,14263.34,1243.94,182.99,79.41,22892.96,144.02
620.98,252.04,26745.61,13925.97,1161.07,82.37,107.03,23066.58,3.95
621.178,113.94,28209.53,13671.46,1326.8,44.88,28.11,23403.95,69.05
621.377,382.26,29338.04,13484.03,1904.87,165.23,87.3,23226.38,53.27
621.575,202.72,29971.36,12637.64,867.11,56.72,22.2,22989.63,120.35
621.773,208.64,30983.47,12454.16,987.45,163.26,75.46,22971.88,63.13
621.972,518.39,32074.51,12177.94,1853.57,192.85,41.92,23319.11,146
622.17,228.37,33461.48,11645.25,1462.93,200.75,61.65,22918.61,104.57
622.368,334.91,34826.75,11341.42,1121.61,127.75,118.87,23299.38,84.84
622.567,283.61,36089.43,10938.94,1084.13,198.77,14.3,23496.68,55.24
622.765,492.74,36943.71,10929.08,1502.39,121.83,53.76,23634.78,92.73
622.963,236.26,37452.73,10459.52,1506.34,157.34,36.01,23776.83,102.59
623.161,411.85,38885.08,10145.82,912.48,153.4,41.92,24254.28,82.86
623.359,390.15,39323.07,9780.83,1064.4,60.67,-23.18,24453.55,76.94
623.558,163.26,39232.32,9559.86,991.4,182.99,65.6,24106.31,37.49
623.756,267.83,39394.1,9236.3,912.48,94.21,-17.26,24108.29,57.22
623.954,325.04,41025.71,9486.86,1056.51,80.4,34.03,24708.06,57.22
624.152,293.47,40885.64,8962.06,936.16,169.18,20.22,24599.55,102.59
624.35,386.2,40713.99,8973.9,1320.88,216.53,16.28,24354.9,80.89
624.548,255.99,40794.88,8382.02,1239.99,115.91,-31.07,24532.47,112.46
624.746,384.23,41657.05,8382.02,798.05,163.26,77.44,25047.4,74.97
624.944,344.77,41088.85,8009.13,701.38,186.94,0.49,24487.09,63.13
625.143,530.23,41037.55,7908.51,1299.18,244.15,69.55,24542.33,155.86
625.341,281.64,40333.21,7176.55,991.4,31.07,87.3,24739.63,78.92
625.539,547.98,39425.66,7440.93,894.73,161.29,67.57,24840.24,74.97
625.737,38.97,40706.1,6924.02,405.44,94.21,53.76,25351.24,63.13
625.935,429.61,40788.96,7089.74,1502.39,66.59,75.46,25319.67,96.67
626.133,135.64,41469.63,6446.57,1109.78,80.4,30.09,25086.86,17.76
626.33,394.09,42201.58,6693.18,782.27,171.15,114.92,25382.8,45.38
626.528,90.26,42177.91,5748.15,663.89,90.26,69.55,25226.94,114.43
626.726,498.66,43059.81,6128.92,1488.58,131.69,89.28,25893.79,96.67
626.924,563.77,44320.52,5963.2,1516.2,232.31,26.14,25909.58,47.35
627.122,297.42,44596.73,5436.42,794.11,17.26,14.3,25587.99,31.57
627.32,463.15,45492.44,5436.42,760.57,102.1,18.25,25617.58,175.59
627.518,109.99,45480.6,4814.95,792.13,153.4,10.36,25487.37,78.92
627.716,419.74,46212.56,5201.64,1247.88,188.91,71.52,25307.83,67.08
627.914,177.07,47538.38,4621.6,251.55,46.86,95.19,25536.69,167.7
628.111,38.97,49424.5,4185.58,344.28,68.56,-21.21,25554.45,17.76
628.309,255.99,51146.87,4371.04,1022.97,92.23,83.36,25473.56,7.89
628.507,52.78,52557.52,3830.45,391.63,74.48,-23.18,25814.88,-37.49
628.705,269.8,52950.14,4063.26,571.16,36.99,142.54,25406.48,59.19
628.902,137.61,55388.69,3895.56,452.79,52.78,51.79,26081.22,74.97
629.1,321.1,56371.21,3907.4,908.54,133.67,-50.8,26116.73,118.38
629.298,721.6,56487.61,4067.21,1460.96,149.45,14.3,25390.69,100.62
629.496,413.82,56552.72,3540.43,671.78,145.5,-7.4,24905.35,102.59
629.693,293.47,57949.56,3360.9,506.06,82.37,118.87,25282.18,102.59
629.891,457.23,59220.13,3437.84,861.19,141.56,89.28,25323.61,86.81
630.089,149.45,58701.24,2942.63,673.76,119.86,22.2,25262.45,49.32
630.286,520.36,59543.69,3351.03,452.79,179.04,10.36,25301.91,124.29
630.484,350.69,58985.35,3201.09,705.32,137.61,36.01,25418.32,144.02
630.681,340.82,59336.53,2942.63,1040.72,113.94,59.68,25818.82,167.7
630.879,182.99,60113.87,2767.04,969.7,111.96,20.22,26014.14,120.35
631.077,175.1,59320.75,2508.59,360.06,115.91,-29.1,26022.03,82.86
631.274,510.5,59660.09,2763.1,517.9,70.53,71.52,26365.32,104.57
631.472,378.31,58357.95,2605.26,924.32,82.37,93.22,25666.9,110.48
631.669,289.53,57740.42,2240.27,863.16,35.02,45.87,25779.36,59.19
631.867,502.61,55804.98,2573.69,464.63,135.64,77.44,26312.05,51.3
632.064,-168.19,53920.82,1589.2,-172.63,15.29,-7.4,25822.77,31.57
632.262,283.61,52488.47,2003.52,640.22,104.07,75.46,25816.85,11.84
632.459,325.04,51363.9,2011.41,910.51,62.64,132.68,26517.24,100.62
632.657,137.61,47899.42,1715.47,569.19,19.24,112.95,26118.71,94.7
632.854,504.58,46832.06,2315.24,875,186.94,132.68,26424.51,130.21
633.051,38.97,46135.62,1382.04,279.17,33.05,-19.24,26688.89,41.43
633.249,277.69,44452.7,1608.93,1013.1,111.96,93.22,27018.37,55.24
633.446,111.96,43085.46,1387.96,316.66,44.88,-21.21,26949.31,-17.76
633.644,271.77,41810.94,1468.85,235.77,90.26,39.95,27010.47,124.29
633.841,198.77,40664.67,1512.26,709.27,54.75,49.82,26884.21,55.24
634.038,92.23,39184.97,1305.1,510,68.56,89.28,26645.48,114.43
634.236,100.13,37900.59,1352.45,289.04,40.94,81.38,26540.92,80.89
634.433,352.66,37573.08,1466.88,598.79,19.24,71.52,27016.39,76.94
634.63,228.37,36817.44,1293.26,527.76,62.64,-50.8,26540.92,80.89
634.827,423.69,36097.32,1480.69,1198.56,123.8,71.52,26568.54,100.62
635.025,188.91,34943.15,1291.29,371.9,27.13,-35.02,26351.51,35.51
635.222,378.31,33832.39,1575.39,742.81,76.45,55.74,26310.08,86.81
635.419,571.66,33593.67,1458.99,1139.37,86.32,87.3,26753.99,112.46
635.616,210.61,32966.27,997.32,551.44,60.67,81.38,26317.97,74.97
635.813,409.88,32086.34,1208.42,389.65,82.37,83.36,26647.45,92.73
636.011,305.31,31472.76,1188.69,429.11,15.29,57.71,26763.86,35.51
636.208,254.02,30152.87,1109.78,614.57,62.64,32.06,26732.29,17.76
636.405,-51.79,29649.77,472.52,-42.42,68.56,24.17,26254.84,59.19
636.602,169.18,28913.86,1125.56,93.71,82.37,43.9,26850.67,74.97
636.799,336.88,27428.24,1092.02,356.11,15.29,-17.26,26742.15,100.62
636.996,291.5,26755.47,904.59,770.43,92.23,59.68,26667.18,35.51
637.193,206.66,26240.54,900.65,760.57,84.34,-42.91,27310.36,106.54
637.39,283.61,25133.72,926.29,517.9,-71.52,28.11,26353.49,110.48
637.587,303.34,24086.09,916.43,125.28,66.59,128.73,26110.82,90.76
637.784,551.93,23727.02,1413.61,1178.83,40.94,97.17,26627.72,37.49
637.981,368.45,22123.02,904.59,734.92,90.26,65.6,26436.35,189.4
638.178,530.23,21791.57,1380.07,774.38,117.88,65.6,26852.64,130.21
638.375,313.2,20522.97,908.54,356.11,143.53,85.33,27180.15,53.27
638.572,228.37,18694.06,764.51,511.98,50.8,28.11,26659.29,31.57
638.769,605.2,18415.87,1190.67,1030.86,155.37,91.25,26748.07,1.97
638.966,42.91,17135.44,608.65,125.28,35.02,8.38,26570.51,9.86
639.163,443.42,16342.32,1076.24,480.41,147.48,51.79,26533.02,63.13
639.36,311.23,15472.25,843.43,855.27,9.37,112.95,27217.63,53.27
639.557,514.44,14710.7,1261.69,1210.4,98.15,65.6,27111.09,76.94
