Wavelength,IR,Red,Orange,Yellow,Green,Blue,Pink,UV
422.064,-24.17,2.3,-25.15,28.28,32.22,47.51,85.49,1047.79
422.277,7.4,-11.51,4.44,38.14,-24.99,35.68,209.79,998.47
422.49,88.29,29.92,51.79,16.44,-28.94,191.54,140.74,984.66
422.704,-28.11,14.14,-7.4,-13.15,38.14,10.03,243.33,939.28
422.917,60.67,-33.21,136.63,101.28,53.93,69.22,192.03,980.71
423.13,33.05,-27.29,22.2,57.87,-23.02,51.46,245.3,844.58
423.343,-14.3,31.9,81.38,20.39,46.04,227.05,308.44,844.58
423.556,-57.71,-1.64,41.92,36.17,36.17,181.67,209.79,856.42
423.769,-20.22,77.27,63.63,97.33,-17.1,110.65,201.9,799.2
423.983,62.64,-72.67,-54.75,16.44,-36.83,25.81,274.9,759.74
424.196,9.37,35.84,57.71,-13.15,16.44,104.73,298.57,763.69
424.409,36.99,-45.05,4.44,-24.99,-28.94,163.92,306.46,716.34
424.622,70.53,-13.48,-50.8,61.82,10.52,146.16,280.81,710.42
424.835,-32.06,-56.89,59.68,30.25,49.98,181.67,296.6,684.77
425.048,-18.25,10.19,4.44,-15.13,-11.18,150.11,253.19,601.91
425.261,-14.3,27.95,-35.02,-28.94,-34.86,177.73,324.22,674.91
425.474,-12.33,20.06,-76.45,59.85,67.74,132.35,363.68,588.1
425.687,36.99,59.52,-21.21,-30.91,-78.26,156.03,359.73,621.64
425.9,9.37,53.6,69.55,32.22,51.95,161.95,418.92,544.69
426.113,15.29,20.06,53.76,-38.8,69.71,252.7,357.76,542.72
426.326,88.29,43.73,57.71,57.87,-13.15,159.97,420.89,580.21
426.539,11.34,-70.7,24.17,-1.32,38.14,215.21,409.06,572.32
426.752,-55.74,-54.91,-23.18,12.5,-30.91,128.41,470.22,501.29
426.965,-10.36,61.49,18.25,20.39,61.82,250.73,448.51,586.13
427.177,25.15,-27.29,93.22,83.52,49.98,205.35,487.97,477.61
427.39,5.43,47.68,47.84,61.82,40.12,225.08,468.24,375.02
427.603,-12.33,116.73,63.63,55.9,109.17,256.65,501.78,540.75
427.816,40.94,148.3,-74.48,113.11,-82.21,268.48,486,548.64
428.029,11.34,33.87,-11.34,-9.21,22.36,231,509.68,436.18
428.242,-61.65,20.06,22.2,-44.72,59.85,300.05,580.7,422.37
428.455,35.02,69.38,24.17,55.9,-15.13,223.11,566.89,434.21
428.667,15.29,-84.51,36.01,36.17,-13.15,278.35,604.38,386.86
428.88,68.56,85.17,14.3,53.93,49.98,367.13,639.89,513.13
429.093,46.86,79.25,2.47,12.5,49.98,292.16,687.24,448.02
429.306,17.26,-39.13,26.14,53.93,85.49,323.73,718.81,394.75
429.518,78.42,85.17,32.06,28.28,20.39,343.46,750.37,333.59
429.731,-14.3,-19.4,14.3,-56.56,-7.23,434.21,785.89,432.24
429.944,102.1,-13.48,30.09,12.5,32.22,313.86,772.08,337.54
430.156,92.23,29.92,-46.86,89.44,87.47,339.51,874.67,331.62
430.369,135.64,18.09,16.28,8.55,34.2,418.43,795.75,353.32
430.582,33.05,77.27,-11.34,-21.04,61.82,400.67,870.72,242.84
430.794,-26.14,114.76,41.92,12.5,-26.96,457.89,916.1,355.29
431.007,21.21,67.41,93.22,65.76,83.52,444.07,943.72,402.64
431.22,-4.44,41.76,71.52,38.14,44.06,489.45,912.15,321.75
431.432,33.05,47.68,32.06,4.6,-7.23,469.72,935.83,300.05
431.645,76.45,100.95,30.09,-1.32,113.11,467.75,1032.5,304
431.857,3.45,-39.13,47.84,49.98,65.76,509.18,1139.04,270.46
432.07,-20.22,20.06,-33.05,-36.83,-1.32,536.8,1054.21,262.56
432.282,-8.38,-19.4,-19.24,44.06,61.82,540.75,1113.39,319.78
432.495,-37.98,22.03,36.01,-1.32,-7.23,582.18,1200.2,373.05
432.707,117.88,29.92,2.47,16.44,48.01,647.29,1267.28,359.24
432.92,-59.68,-48.99,-15.29,-28.94,51.95,594.02,1288.98,294.13
433.132,90.26,-3.62,81.38,42.09,42.09,753.83,1302.8,274.4
433.345,29.1,-3.62,-9.37,65.76,-28.94,668.99,1257.42,347.4
433.557,-26.14,37.81,53.76,44.06,0.66,712.39,1442.87,242.84
433.77,-26.14,-21.37,12.33,-3.29,122.98,714.37,1440.9,201.4
433.982,46.86,29.92,-23.18,18.41,65.76,769.61,1458.66,286.24
434.195,58.69,-11.51,-23.18,65.76,8.55,740.02,1636.22,300.05
434.407,46.86,-31.24,57.71,65.76,4.6,795.26,1624.38,238.89
434.619,7.4,45.71,-44.88,18.41,55.9,876.15,1677.65,335.56
434.832,3.45,-3.62,-33.05,-24.99,57.87,909.69,1827.6,292.16
435.044,9.37,-92.4,-23.18,-48.67,20.39,882.07,1768.41,175.76
435.256,31.07,-15.45,91.25,46.04,-94.04,945.2,1790.11,262.56
435.469,33.05,22.03,20.22,-1.32,10.52,968.88,1930.19,144.19
435.681,36.99,2.3,32.06,49.98,0.66,990.58,2028.84,327.67
435.893,90.26,0.33,-36.99,-50.64,107.2,1041.87,2111.7,231
436.106,-26.14,0.33,4.44,40.12,34.2,1146.44,2153.13,262.56
436.318,-14.3,69.38,61.65,20.39,24.33,1181.95,2163,219.16
436.53,104.07,37.81,22.2,-19.07,48.01,1280.6,2324.78,274.4
436.742,3.45,-23.35,-7.4,77.6,87.47,1296.38,2385.94,236.92
436.954,-12.33,116.73,4.44,42.09,57.87,1420.68,2577.31,231
437.167,35.02,65.44,18.25,-19.07,67.74,1227.33,2423.42,199.43
437.379,5.43,6.25,41.92,42.09,-30.91,1418.71,2685.82,217.19
437.591,-2.47,-33.21,-29.1,30.25,12.5,1428.57,2825.9,217.19
437.803,50.8,-9.54,24.17,28.28,67.74,1440.41,2954.14,108.68
438.015,3.45,-48.99,-52.78,10.52,28.28,1460.14,2979.79,227.05
438.227,-32.06,35.84,71.52,-1.32,49.98,1537.08,3013.33,179.7
438.44,-8.38,18.09,-54.75,69.71,24.33,1671.24,3234.3,173.78
438.652,-36.01,93.06,-38.97,63.79,101.28,1748.19,3392.13,158
438.864,86.32,22.03,0.49,69.71,14.47,1659.4,3242.19,193.51
439.076,3.45,-1.64,-62.64,61.82,-9.21,1724.51,3544.05,146.16
439.288,17.26,51.63,67.57,166.38,67.74,1927.72,3709.78,217.19
439.5,33.05,-27.29,16.28,51.95,36.17,1919.83,3713.72,136.3
439.712,-0.49,69.38,4.44,12.5,6.58,1979.02,3934.69,199.43
439.924,-30.09,33.87,87.3,122.98,22.36,2036.23,3922.85,122.49
440.136,66.59,61.49,43.9,55.9,77.6,2132.91,4051.09,221.13
440.348,-2.47,-35.18,22.2,51.95,89.44,2205.91,4319.41,217.19
440.56,-34.03,-19.4,32.06,42.09,-36.83,2430.82,4333.22,191.54
440.772,44.88,97,53.76,46.04,61.82,2488.04,4822.51,215.21
440.984,13.32,24,55.74,14.47,-9.21,2395.31,4840.27,71.19
441.196,3.45,-37.16,73.49,24.33,65.76,2695.19,4950.75,171.81
441.407,-16.28,27.95,65.6,-1.32,12.5,2736.63,5057.29,142.22
441.619,50.8,12.17,-11.34,14.47,51.95,2793.84,5451.88,116.57
441.831,3.45,-62.81,-5.43,-23.02,97.33,3038.49,5728.09,156.03
442.043,7.4,97,36.01,12.5,77.6,2740.57,5542.63,211.27
442.255,38.97,-35.18,16.28,83.52,0.66,3186.46,5893.82,106.7
442.467,9.37,-31.24,114.92,32.22,22.36,3162.78,6195.68,140.24
442.679,-8.38,27.95,53.76,32.22,-28.94,3141.08,6302.21,71.19
442.89,74.48,6.25,36.01,55.9,0.66,3385.72,6649.45,118.54
443.102,-26.14,24,-40.94,-5.26,113.11,3468.59,6667.21,51.46
443.314,48.83,-35.18,-35.02,-28.94,59.85,3537.64,6834.91,185.62
443.526,-53.76,108.84,22.2,126.93,42.09,3663.91,6986.82,142.22
443.737,52.78,24,85.33,55.9,32.22,3697.45,6973.01,92.89
443.949,42.91,93.06,-5.43,63.79,-11.18,4111.76,7620.13,156.03
444.161,94.21,-33.21,-48.83,-5.26,12.5,4015.09,7182.14,106.7
444.372,-49.82,4.27,97.17,2.63,77.6,4226.19,7772.05,146.16
444.584,9.37,2.3,49.82,-34.86,-11.18,4494.51,8288.96,120.51
444.796,19.24,100.95,34.03,-50.64,-42.75,4630.64,8046.29,142.22
445.007,11.34,61.49,67.57,87.47,49.98,4754.94,8393.53,59.35
445.219,29.1,-13.48,45.87,30.25,65.76,4812.15,8281.07,75.14
445.431,15.29,71.35,12.33,30.25,22.36,4764.8,8279.1,158
445.642,-22.2,16.11,47.84,2.63,81.55,5112.04,8723.01,148.13
445.854,-8.38,10.19,43.9,-5.26,85.49,5084.42,8831.52,148.13
446.065,58.69,25.98,26.14,-15.13,12.5,5407.98,8953.84,47.51
446.277,38.97,-23.35,57.71,8.55,51.95,5597.38,9113.65,130.38
446.489,17.26,29.92,45.87,63.79,-24.99,6070.89,9737.09,120.51
446.7,17.26,25.98,47.84,89.44,75.63,5652.62,9097.86,75.14
446.912,44.88,59.52,10.36,57.87,-5.26,6203.07,9488.5,86.97
447.123,58.69,-19.4,-7.4,119.03,10.52,6424.04,9869.28,128.41
447.335,-37.98,-21.37,-35.02,91.41,-28.94,6293.83,9656.2,122.49
447.546,-41.92,-41.1,2.47,28.28,101.28,6850.2,10157.33,140.24
447.758,29.1,106.87,75.46,73.66,34.2,6909.38,9806.15,31.73
447.969,15.29,-27.29,36.01,26.31,55.9,6791.01,9602.93,92.89
448.18,-4.44,-66.75,28.11,16.44,12.5,7485.48,10224.41,175.76
448.392,-6.41,35.84,93.22,10.52,83.52,7203.35,9604.91,158
448.603,-36.01,-9.54,-31.07,-5.26,22.36,7540.72,9879.15,142.22
448.815,-0.49,-3.62,6.41,-44.72,71.68,7980.69,10086.3,124.46
449.026,88.29,-7.56,73.49,34.2,24.33,8008.31,9762.74,63.3
449.237,-12.33,-7.56,30.09,51.95,30.25,8177.98,10011.33,116.57
449.449,-10.36,43.73,18.25,-1.32,85.49,9065.8,10534.16,140.24
449.66,23.18,22.03,39.95,34.2,26.31,8892.18,9762.74,41.6
449.871,13.32,35.84,-36.99,-13.15,16.44,9261.12,9772.61,83.03
450.083,13.32,97,118.87,73.66,51.95,9776.06,9823.9,41.6
450.294,19.24,2.3,41.92,105.22,46.04,9853,9798.26,134.32
450.505,27.13,59.52,-11.34,36.17,26.31,10237.73,9794.31,102.76
450.716,13.32,37.81,16.28,30.25,-26.96,10379.78,9595.04,88.95
450.928,-55.74,51.63,20.22,10.52,111.14,10592.86,9176.78,110.65
451.139,-47.84,79.25,-27.13,-5.26,38.14,11070.31,9214.27,116.57
451.35,11.34,-27.29,-11.34,42.09,14.47,11046.63,8705.25,108.68
451.561,58.69,47.68,69.55,34.2,-15.13,11620.75,8774.3,85
451.772,-20.22,6.25,87.3,-7.23,42.09,12259.99,9123.51,88.95
451.984,40.94,27.95,81.38,38.14,63.79,12224.47,8736.82,73.16
452.195,56.72,14.14,116.9,61.82,2.63,12964.32,8626.33,90.92
452.406,-0.49,-58.86,-21.21,2.63,22.36,13402.32,8446.79,8.06
452.617,54.75,-52.94,37.98,38.14,44.06,14345.38,8563.2,150.11
452.828,-63.63,-9.54,-54.75,-74.31,-3.29,13962.63,8245.56,-41.27
453.039,-26.14,-3.62,4.44,32.22,71.68,15329.87,8577.01,88.95
453.25,-26.14,37.81,2.47,24.33,79.58,15181.9,7847.02,27.79
453.461,13.32,35.84,91.25,-28.94,-13.15,15073.39,7558.97,77.11
453.672,33.05,0.33,-29.1,-46.69,105.22,16026.32,7697.08,49.49
453.883,25.15,-13.48,24.17,38.14,30.25,16864.82,7695.11,83.03
454.094,19.24,4.27,65.6,4.6,-23.02,16156.53,6973.01,33.7
454.305,23.18,10.19,4.44,-7.23,12.5,17470.51,7065.74,47.51
454.516,-24.17,24,2.47,-24.99,-23.02,17622.42,6988.8,47.51
454.727,56.72,-5.59,20.22,130.87,115.09,18662.16,6978.93,53.43
454.938,13.32,55.57,20.22,8.55,18.41,19252.07,6730.34,55.41
455.149,54.75,4.27,8.38,46.04,-34.86,19492.77,6392.97,132.35
455.36,-61.65,71.35,30.09,83.52,-17.1,19976.14,6118.73,96.84
455.571,100.13,73.33,16.28,8.55,-15.13,21150.03,6345.62,96.84
455.782,5.43,-15.45,-48.83,93.39,49.98,22477.82,6406.78,122.49
455.993,23.18,-96.35,81.38,130.87,4.6,22469.93,6041.79,77.11
456.203,-2.47,79.25,91.25,-15.13,101.28,23091.4,5881.98,90.92
456.414,-2.47,104.89,-5.43,49.98,10.52,25013.04,6020.08,45.54
456.625,-75.46,-58.86,24.17,67.74,32.22,23777.98,5471.61,37.65
456.836,-12.33,18.09,-1.48,51.95,36.17,25139.31,5560.39,94.87
457.047,-41.92,45.71,-3.45,34.2,121.01,25443.14,5438.07,8.06
457.258,-0.49,41.76,97.17,24.33,49.98,25877.19,5116.48,23.84
457.468,23.18,12.17,-38.97,34.2,-15.13,26723.58,5047.43,118.54
457.679,66.59,-35.18,32.06,10.52,32.22,27005.71,5025.72,102.76
457.89,-4.44,8.22,26.14,53.93,34.2,27256.27,4830.4,100.78
458.101,35.02,116.73,-5.43,117.06,79.58,30545.15,5140.15,152.08
458.311,-2.47,-31.24,-7.4,32.22,-19.07,30205.81,4836.32,57.38
458.522,68.56,-78.59,4.44,-1.32,87.47,30754.28,4925.1,49.49
458.733,-16.28,20.06,71.52,-64.45,51.95,30339.97,4427.93,69.22
458.943,38.97,6.25,-31.07,55.9,16.44,32520.06,4706.11,118.54
459.154,46.86,77.27,4.44,8.55,126.93,31391.54,4354.93,77.11
459.365,27.13,41.76,71.52,8.55,34.2,32879.14,4439.76,163.92
459.575,66.59,45.71,53.76,142.71,32.22,33315.15,4331.25,41.6
459.786,64.61,63.46,-58.69,40.12,10.52,33822.2,4252.33,35.68
459.996,40.94,29.92,91.25,40.12,51.95,34678.45,4153.69,77.11
460.207,1.48,53.6,2.47,0.66,75.63,36146.32,4029.39,102.76
460.418,19.24,-31.24,-38.97,32.22,-46.69,36890.11,4187.23,94.87
460.628,-55.74,104.89,34.03,71.68,28.28,36465.93,4029.39,100.78
460.839,1.48,14.14,49.82,-15.13,-23.02,36221.29,4001.77,51.46
461.049,-61.65,-9.54,2.47,36.17,38.14,37627.99,3814.34,126.43
461.26,76.45,-1.64,-66.59,87.47,81.55,37505.67,3989.93,152.08
461.47,-0.49,6.25,-3.45,4.6,28.28,40100.08,4060.96,124.46
461.681,88.29,-23.35,-23.18,48.01,117.06,40036.95,3855.77,98.81
461.891,-49.82,57.54,-42.91,-19.07,59.85,40277.64,3759.1,67.24
462.101,36.99,104.89,-46.86,109.17,97.33,40729.45,3664.4,33.7
462.312,62.64,100.95,144.52,87.47,28.28,39275.39,3484.86,17.92
462.522,44.88,14.14,45.87,61.82,53.93,40910.96,3630.86,51.46
462.733,13.32,6.25,114.92,122.98,30.25,42165.74,3729.51,63.3
462.943,94.21,31.9,-17.26,-5.26,73.66,42088.8,3577.59,39.62
463.153,70.53,12.17,8.38,87.47,130.87,41408.14,3435.54,85
463.364,-26.14,-25.32,-11.34,40.12,49.98,41414.05,3252.06,77.11
463.574,27.13,41.76,-72.51,16.44,26.31,40622.91,3218.52,86.97
463.784,58.69,73.33,22.2,38.14,132.84,41786.94,3382.27,37.65
463.995,5.43,-68.72,14.3,-48.67,87.47,42520.87,3218.52,120.51
464.205,5.43,-35.18,55.74,40.12,-24.99,41254.25,3163.27,86.97
464.415,15.29,112.79,-17.26,48.01,75.63,43308.07,3340.84,-15.62
464.626,27.13,-31.24,49.82,8.55,24.33,41153.63,3019.25,-92.56
464.836,3.45,67.41,-13.32,48.01,34.2,41187.17,3094.22,31.73
465.046,-12.33,-50.97,-21.21,79.58,44.06,42098.66,3133.68,85
465.256,-0.49,47.68,71.52,95.36,38.14,42238.74,3145.52,96.84
465.466,64.61,35.84,-104.07,40.12,168.36,39863.33,2942.3,108.68
465.677,-28.11,18.09,4.44,36.17,-7.23,40210.56,2964.01,73.16
465.887,19.24,16.11,32.06,-54.58,8.55,40315.13,3001.49,69.22
466.097,-32.06,20.06,-31.07,20.39,65.76,38979.45,2760.79,102.76
466.307,25.15,10.19,-19.24,-34.86,-9.21,38610.51,2616.77,148.13
466.517,-45.87,8.22,6.41,67.74,79.58,38634.19,2679.9,51.46
466.727,-4.44,16.11,81.38,49.98,-7.23,36842.76,2498.39,100.78
466.937,-16.28,49.65,20.22,95.36,12.5,38135.04,2638.47,98.81
467.148,88.29,16.11,36.01,42.09,12.5,37012.44,2604.93,104.73
467.358,33.05,-7.56,73.49,73.66,34.2,37760.18,2569.42,126.43
467.568,-14.3,-29.27,10.36,18.41,48.01,36343.61,2293.21,39.62
467.778,-28.11,6.25,-78.42,-32.88,130.87,35810.92,2328.72,94.87
467.988,25.15,-27.29,61.65,83.52,57.87,33563.74,2279.4,51.46
468.198,5.43,-17.43,69.55,89.44,117.06,33729.47,2366.21,41.6
468.408,-2.47,-45.05,87.3,-48.67,20.39,33072.48,2253.75,144.19
468.618,17.26,-110.16,12.33,6.58,-3.29,33169.16,2182.72,37.65
468.828,38.97,-92.4,71.52,71.68,57.87,31959.75,2196.53,49.49
469.038,13.32,4.27,132.68,-9.21,99.3,31472.43,2072.24,106.7
469.247,62.64,6.25,34.03,-56.56,-40.77,31346.16,1957.81,57.38
469.457,-8.38,67.41,20.22,16.44,81.55,31269.22,2064.35,88.95
469.667,21.21,49.65,26.14,16.44,46.04,30860.82,2155.1,90.92
469.877,36.99,67.41,-11.34,16.44,79.58,28546.57,1730.92,120.51
470.087,11.34,-58.86,-5.43,40.12,46.04,29377.17,1819.7,83.03
470.297,-30.09,-29.27,-31.07,67.74,26.31,29207.5,1971.62,37.65
470.507,-49.82,4.27,6.41,8.55,40.12,28670.86,1859.16,77.11
470.717,62.64,83.19,118.87,67.74,117.06,28242.74,1841.41,130.38
470.926,42.91,51.63,-9.37,55.9,-23.02,26342.8,1762.49,69.22
471.136,19.24,4.27,-7.4,36.17,-17.1,26135.64,1646.09,39.62
471.346,-2.47,16.11,28.11,14.47,122.98,26161.29,1839.43,106.7
471.556,62.64,-74.64,22.2,75.63,59.85,26098.16,1638.19,31.73
471.765,-22.2,12.17,-3.45,38.14,-5.26,24379.73,1506.01,19.89
471.975,90.26,35.84,22.2,40.12,59.85,24484.29,1573.09,146.16
472.185,62.64,-3.62,55.74,-13.15,42.09,24352.11,1488.25,45.54
472.395,35.02,10.19,144.52,-58.53,109.17,23856.9,1557.3,110.65
472.604,25.15,24,105.06,-40.77,85.49,23714.85,1515.87,100.78
472.814,100.13,-47.02,-13.32,71.68,134.82,23063.78,1476.41,31.73
473.024,-39.95,39.79,-1.48,24.33,61.82,23373.53,1458.66,173.78
473.233,72.51,110.81,75.46,18.41,103.25,22813.22,1350.15,102.76
473.443,58.69,63.46,16.28,34.2,65.76,22996.7,1403.41,65.27
473.653,17.26,-13.48,0.49,55.9,77.6,21473.59,1217.96,43.57
473.862,-79.41,73.33,-7.4,55.9,83.52,21992.48,1419.2,116.57
474.072,33.05,2.3,34.03,-15.13,164.41,22083.23,1354.09,120.51
474.281,-22.2,57.54,-29.1,85.49,67.74,21901.72,1442.87,81.05
474.491,66.59,29.92,32.06,-1.32,126.93,21106.63,1334.36,57.38
474.7,-65.6,-3.62,32.06,48.01,65.76,21584.08,1273.2,59.35
474.91,36.99,91.08,-50.8,-26.96,207.82,21475.57,1251.5,110.65
475.119,-22.2,-43.08,91.25,16.44,-9.21,20325.35,1235.72,13.97
475.329,21.21,-50.97,43.9,12.5,53.93,20435.83,1267.28,96.84
475.538,35.02,-21.37,-31.07,20.39,67.74,21116.49,1190.34,2.14
475.748,-16.28,12.17,-7.4,4.6,229.52,20613.39,1312.66,43.57
475.957,-4.44,24,26.14,57.87,107.2,20550.26,1255.44,88.95
476.167,29.1,-43.08,85.33,-58.53,128.9,20287.86,1180.47,67.24
476.376,66.59,43.73,49.82,18.41,184.14,20149.76,1113.39,45.54
476.586,23.18,-47.02,-74.48,14.47,93.39,19621.01,1208.09,57.38
476.795,9.37,12.17,24.17,69.71,87.47,19666.39,1210.07,59.35
477.004,58.69,-21.37,8.38,34.2,97.33,19394.12,1174.55,85
477.214,3.45,55.57,26.14,93.39,225.57,20252.35,1247.55,71.19
477.423,-43.9,47.68,-42.91,42.09,241.36,19638.76,1032.5,98.81
477.632,84.34,-64.78,10.36,20.39,124.95,19082.4,1024.61,41.6
477.842,72.51,-3.62,-23.18,-11.18,95.36,18758.84,1060.12,106.7
478.051,78.42,83.19,51.79,121.01,201.9,19305.34,1046.31,86.97
478.26,31.07,53.6,16.28,8.55,140.74,18482.62,993.04,29.76
478.47,-39.95,6.25,41.92,-52.61,144.68,18378.06,1062.1,90.92
478.679,82.37,-1.64,12.33,-13.15,121.01,18115.66,971.34,57.38
478.888,9.37,43.73,20.22,14.47,146.65,18699.65,1024.61,83.03
479.097,76.45,16.11,116.9,46.04,286.73,17902.58,1054.21,132.35
479.306,52.78,-13.48,-11.34,-38.8,207.82,17934.15,896.37,83.03
479.516,84.34,-5.59,-15.29,10.52,174.28,18015.04,979.23,126.43
479.725,19.24,-17.43,41.92,30.25,166.38,17241.65,961.48,53.43
479.934,64.61,35.84,49.82,75.63,215.71,17040.41,1077.88,90.92
480.143,-63.63,65.44,128.73,16.44,134.82,17482.35,908.21,110.65
480.352,125.77,43.73,10.36,-26.96,197.95,16606.36,904.26,94.87
480.561,-0.49,24,-23.18,14.47,170.33,16693.17,858.88,81.05
480.77,-8.38,-29.27,-23.18,32.22,205.84,16744.47,971.34,-3.78
480.98,139.59,-11.51,-27.13,6.58,146.65,16340.02,884.53,86.97
481.189,29.1,12.17,8.38,36.17,280.81,16150.61,902.29,57.38
481.398,13.32,-27.29,0.49,26.31,201.9,15791.54,801.67,65.27
481.607,9.37,18.09,-3.45,40.12,314.35,15673.16,817.45,88.95
481.816,100.13,-11.51,16.28,-23.02,312.38,15174.01,823.37,86.97
482.025,42.91,31.9,41.92,-50.64,255.17,15035.91,795.75,17.92
482.234,15.29,16.11,36.01,46.04,294.63,15067.47,752.35,21.87
482.443,-43.9,31.9,59.68,42.09,278.84,14864.26,813.51,45.54
482.652,13.32,87.14,61.65,87.47,203.87,14765.61,789.83,100.78
482.861,19.24,20.06,51.79,20.39,251.22,14345.38,823.37,13.97
483.07,-63.63,-1.64,51.79,-17.1,280.81,14008.01,762.21,57.38
483.279,68.56,29.92,22.2,8.55,276.87,13787.04,732.62,71.19
483.487,15.29,-9.54,2.47,30.25,296.6,13607.5,736.56,15.95
483.696,-20.22,18.09,49.82,51.95,298.57,13120.19,783.91,118.54
483.905,-24.17,-31.24,22.2,-13.15,282.79,12719.68,677.37,67.24
484.114,36.99,-13.48,-5.43,44.06,341.98,12804.52,683.29,61.33
484.323,-39.95,65.44,18.25,-38.8,343.95,12686.14,789.83,65.27
484.532,76.45,-60.83,-15.29,59.85,377.49,12042.96,641.86,2.14
484.741,-4.44,35.84,-74.48,73.66,338.03,12131.75,649.75,17.92
484.949,29.1,100.95,61.65,10.52,377.49,11729.27,624.11,27.79
485.158,-0.49,-31.24,36.01,49.98,371.57,11457,616.21,75.14
485.367,-14.3,27.95,36.01,126.93,409.06,11389.92,673.43,29.76
485.576,-51.79,-58.86,-62.64,34.2,468.24,11119.63,582.67,57.38
485.784,-4.44,24,45.87,73.66,401.16,10851.31,590.57,33.7
485.993,3.45,10.19,30.09,42.09,436.68,10369.91,566.89,67.24
486.202,68.56,33.87,37.98,6.58,501.78,10671.77,637.92,189.57
486.411,64.61,-27.29,77.44,51.95,432.73,10216.02,547.16,102.76
486.619,7.4,63.46,20.22,30.25,466.27,10026.62,553.08,17.92
486.828,86.32,-1.64,101.11,38.14,405.11,9647.82,517.57,37.65
487.036,-63.63,-62.81,10.36,2.63,497.84,9411.07,418.92,-11.67
487.245,-24.17,12.17,34.03,-3.29,499.81,9347.93,580.7,85
487.454,-18.25,31.9,-56.72,34.2,618.19,9085.53,476.14,96.84
487.662,-49.82,18.09,6.41,75.63,608.32,8998.72,527.43,61.33
487.871,-93.22,10.19,-56.72,-23.02,647.78,8576.52,501.78,67.24
488.08,52.78,-25.32,-38.97,42.09,557.03,8438.41,531.38,19.89
488.288,13.32,-47.02,16.28,18.41,643.83,8059.61,580.7,79.08
488.497,-4.44,10.19,-9.37,10.52,695.13,7931.37,562.94,92.89
488.705,-4.44,-23.35,45.87,18.41,726.7,8152.33,541.24,67.24
488.914,36.99,51.63,6.41,36.17,699.08,7803.12,482.05,126.43
489.122,74.48,37.81,39.95,69.71,693.16,7560.45,401.16,98.81
489.331,109.99,49.65,63.63,-24.99,815.48,7426.29,391.3,92.89
489.539,-51.79,-39.13,18.25,18.41,793.78,7307.92,428.78,75.14
489.748,11.34,-33.21,2.47,46.04,766.16,7221.11,434.7,19.89
489.956,-20.22,27.95,14.3,-36.83,764.18,7298.05,420.89,29.76
490.164,-24.17,22.03,103.09,87.47,799.7,6862.03,533.35,12
490.373,60.67,-27.29,130.71,95.36,947.67,6771.28,399.19,35.68
490.581,-28.11,2.3,28.11,26.31,807.59,6577.93,345.92,-23.51
490.79,-0.49,73.33,-54.75,36.17,821.4,6522.69,341.98,79.08
490.998,42.91,-47.02,22.2,109.17,874.67,6347.1,322.25,110.65
491.206,13.32,-17.43,28.11,36.17,951.61,6362.88,359.73,106.7
491.415,-20.22,0.33,53.76,-30.91,908.21,6132.05,403.14,12
491.623,7.4,-7.56,-5.43,101.28,987.13,6051.16,308.44,21.87
491.831,-14.3,16.11,16.28,-13.15,1038.42,5909.11,369.6,132.35
492.04,98.15,49.65,-40.94,-3.29,1119.31,6021.56,383.41,100.78
492.248,82.37,29.92,10.36,140.74,1111.42,6021.56,375.52,31.73
492.456,46.86,41.76,144.52,20.39,1093.66,5725.62,381.43,71.19
492.664,1.48,57.54,32.06,126.93,979.23,5459.28,270.95,67.24
492.873,-22.2,-1.64,-38.97,-17.1,1194.28,5380.36,308.44,-3.78
493.081,153.4,91.08,14.3,49.98,1174.55,5311.31,312.38,39.62
493.289,-32.06,33.87,71.52,16.44,1233.74,5378.39,320.27,136.3
493.497,33.05,24,16.28,61.82,1277.15,5289.6,290.68,167.86
493.705,-37.98,-54.91,-38.97,-3.29,1294.9,5104.15,314.35,47.51
493.913,-41.92,-64.78,32.06,51.95,1306.74,4930.53,310.41,55.41
494.122,46.86,71.35,97.17,22.36,1324.5,4956.18,355.79,116.57
494.33,96.18,27.95,28.11,8.55,1429.06,4733.24,233.46,136.3
494.538,-10.36,-5.59,-38.97,122.98,1431.04,4790.45,320.27,112.62
494.746,13.32,-29.27,-11.34,49.98,1460.63,4768.75,233.46,65.27
494.954,-8.38,69.38,71.52,14.47,1608.6,4512.27,219.65,88.95
495.162,9.37,25.98,36.01,-15.13,1588.87,4415.59,267,51.46
495.37,17.26,87.14,30.09,83.52,1653.98,4567.51,296.6,6.08
495.578,54.75,-31.24,4.44,77.6,1768.41,4328.78,276.87,45.54
495.786,31.07,102.92,53.76,38.14,1744.73,4514.24,347.89,132.35
495.994,-2.47,22.03,-7.4,-26.96,1750.65,4287.35,268.98,179.7
496.202,-10.36,-3.62,18.25,-15.13,1894.68,4090.06,146.65,51.46
496.41,-34.03,-84.51,-5.43,14.47,1813.79,4247.89,229.52,39.62
496.618,25.15,69.38,61.65,20.39,1957.81,3951.95,227.55,94.87
496.826,13.32,-13.48,-64.61,48.01,1981.48,4111.76,243.33,27.79
497.034,23.18,61.49,-11.34,6.58,1955.84,4044.68,290.68,-11.67
497.242,19.24,27.95,24.17,-74.31,2020.94,3890.79,233.46,63.3
497.45,19.24,-3.62,36.01,79.58,2212.32,3717.17,148.63,53.43
